"tweet_text","dataset"
"New Mixtapes on the way!","twitter_cikm_2010"
"@RoxannLopez thank you... So wuschup where u from?","twitter_cikm_2010"
"@jennyboomboom83 what's wrong?","twitter_cikm_2010"
"@JustJeree did the last snow start melting?","twitter_cikm_2010"
"Finding A Real Estate Agent In Your Area Can Be Tough! http://trcb.us/7QZ","twitter_cikm_2010"
"@DJWIKKED where u playin tonight??","twitter_cikm_2010"
"DAMN THOSE LATE NIGHT COMMERCIALS. that was just torture ","Sentiment140"
"I miss those beautiful green eyes. And all those kisses @bewitchinbitch","twitter_cikm_2010"
"RT @XrisXtreme: Filmin in Brooklyn 2nite... I'm evrywhere!","twitter_cikm_2010"
"@hellomollyyy Yes I did, I couldn't wait for it  I'll buy it when it comes out though.","Sentiment140"
"@beegolf my chick's house is very Pest friendly, couple of pests live there.. Come drink!","twitter_cikm_2010"
"If an email you send me includes ""FW: FW: FW: FW: RE"" in the subject line, odd are excellent that it will go unread.","twitter_cikm_2010"
"Its gonna be a very long day.","twitter_cikm_2010"
"The most beautiful girls and my friends @TanyaLove1 love you bestie @MsTeagan hope your feeling better your (cont) http://tl.gd/ccdr2","twitter_cikm_2010"
"@JusTiff Fack? Take yo tired ass to bed.","twitter_cikm_2010"
"Oh man, I always knock out and leave people hanging. I feel bad. ","Sentiment140"
"@JerseyJoeyGirl got no video..Earl was on the case!   got some good stills..upoading now. Got mad love from @youngq at the bus and...","Sentiment140"
"@jtimm684 I will pass on that but may be back for a tshirt or two some time. http://myloc.me/1O6fq","twitter_cikm_2010"
"@GymFu i'll take a look at that - thanks a lot ","Sentiment140"
"Girl u know its already on my calendar! I'm buyin my ticket in ADVANCE! Cheering my lil JD on! RT @AshSatt: reminder: June 12:)","twitter_cikm_2010"
"It is time to step back and have a good look at what you are doing and how you have setup your activity http://cli.gs/4yUn7","twitter_cikm_2010"
"RT @KINGDOMGATE_ENT: Most definitely follow my sis I got love for her too @MissDivaS THANKS BRO","twitter_cikm_2010"
"601 followers, awesome guys! Thanks a bunch. I know you only love me for my previews though lol","twitter_cikm_2010"
"Battery is dieing  Gotta go charge it.","Sentiment140"
"33 am finally hitting the sack... @nkotb webcast not playing?? hmm...did I over do it..me thinks yes!! o well! I want more...sweet dreams!!","twitter_cikm_2010"
"@SarahMessee I have to be done with work first.","twitter_cikm_2010"
"soo..its been a while since ive been to the dentist and oh boy i had some cavities!!...my mom was not happy ","Sentiment140"
"Ash killin all the dudes cept me lol RT @AshleyBlkmtn He said...where you get those J'z, I don't even have those?? LOL Me, Step your game up","twitter_cikm_2010"
"@therealsavannah I LOVE YOU SAVANNAH!  please please please come to AUSTRALIA soon Please!!!! we &lt;3 You Here U Rock!!!","Sentiment140"
"Headed home tired as shit, I think ill eat n go to bed once I get in!","twitter_cikm_2010"
"@StephyBaby00 LMAO....I just looked at the tag......they are a $1","twitter_cikm_2010"
"#Rumor MusicWorldMusic is closing a 500mm deal 4 #Beyonce 2 perform in LasVegas @ WynnHotel! 100mm a year! #news http://bit.ly/2okS0b #celeb","twitter_cikm_2010"
"Our bus is parked next to Carrie underwood's bus. Brian Elliott just walked on her bus by accident.","twitter_cikm_2010"
"scared defeatscared modi","Twitter Sentiments Dataset"
"@aricrsly I can't wait for @epitomeATL to open!!!","twitter_cikm_2010"
"@VH1sBrittanya is only following 38 people and I'm one of them ;) I love you Brittanya!!","twitter_cikm_2010"
"complaining to rip-off companies via letter, and doing woeful admin paperwork. ","Sentiment140"
"everyone pray for my uncle. he's in tha hospital with blood on his brain. ","Sentiment140"
"Happy Friday Everyone!!! &amp; Have a wonderful and hopefully SUNNY weekend!!!   Back to work I go til 7:30","Sentiment140"
"Its so hot!!! ","Sentiment140"
"want believe modi correct","Twitter Sentiments Dataset"
"David Wild: ""Beauty Is Only Skin Deep"": A Very Pretty Playlist for Carrie Prejean http://bit.ly/41rMgo","twitter_cikm_2010"
"@pengraffe I'm at the office right now (just saw this tweet) doing boring spreadsheets. :( I'll see how my afternoon goes!","twitter_cikm_2010"
"New blog post: Bowling Balls For Kids http://www.bowlingball.com/wordpress/bowling-balls-for-kids/","twitter_cikm_2010"
"@Losing4Life good luck! :) I suck at sticking to counting cals! And I'm totally with u on the iphone wish LOL","twitter_cikm_2010"
"@Wetness0409 I love it more than you do","twitter_cikm_2010"
"@krissybri @Tiwaworks whatever happened to the theory ""If it ain't broke, don't fix it!""","twitter_cikm_2010"
"I know a lot of chicks who like to be choked during sex. *side eye*","twitter_cikm_2010"
"@imsalmasekela that is redic, those pics were hardly worth the shit its causing...damn ppl need to chill its 2010.","twitter_cikm_2010"
"Tune in next time for #Followfriday same time, same station  making my way slowly, but surely","Sentiment140"
"This girl is crazy I think she has slit personalities or something.","twitter_cikm_2010"
"@Cap_Tain_Jack its by backyard that's all I know","twitter_cikm_2010"
"Go see ""9"". The characters are wonderful, the animation is stunning though it is NOT suitable for smaller children. The story is a little...","twitter_cikm_2010"
"Why are all great congressional democrats dying?","twitter_cikm_2010"
"I feel I'm missing TONS from ontd_ai but I can't be online too long at work ","Sentiment140"
"RT @tweetinggenie: Love is a condition in which the happiness of another person is essential to your own: Robert Heinlein.","twitter_cikm_2010"
"? 30% off Miss Fortune Lace-up Sandals still available in sizes 38.5 and 39 http://bit.ly/SMhwN","twitter_cikm_2010"
"Point 5 Lounge at 555 introduces new bar menu & drink list (including $3 PBR drafts) Oct. 5, 5-7pm.","twitter_cikm_2010"
"When your concept for content reuse has everything at one level - like legos - you have really limited your potential.","twitter_cikm_2010"
"@officialsquid they won! giants win!!!!! woooooooooo","twitter_cikm_2010"
"Off work and going to my childhood best friend`s graduation party ","Sentiment140"
"@AnayaHayes lmao yea he the dunk king! My boooooo","twitter_cikm_2010"
"The iPhone's Latest Challengers http://cli.gs/yAHDU","twitter_cikm_2010"
"disqualify modi from contesting polls patil ","Twitter Sentiments Dataset"
"@janeeexx this is interesting, hmmm, o only have one follower (how unpopular am i) ","Sentiment140"
"@Sexiammie lmao.. iight fosho! il holla at u...","twitter_cikm_2010"
"Getting ready for Beatles Rock Band... ♫ http://blip.fm/~d4rzj","twitter_cikm_2010"
"@LustLovedEnvied Youre welcome ! It was last minute ! But I got her when she comes into the world !","twitter_cikm_2010"
"@AlanCarr Haha! I Dont Have A Fish So I cant Tell You  :L! xx","Sentiment140"
"I favorited a YouTube video -- Travis Pastrana jumps 269 feet in rally car!  (HD!) http://youtu.be/L5N7R9Wbe_E?a","twitter_cikm_2010"
"Systematized Management Discussed In Food Industry Software ...: The food industry software is an important bus.. http://bit.ly/jwado","twitter_cikm_2010"
"RT @FameGotti: Im not drinking today.| yayyyy! :-)","twitter_cikm_2010"
"@DamienSS starting out #ypngsm by giving away his t-shirts. #ypn who else is here today? @melissalukeson as our sponsor w/ Tidewater Mortg.","twitter_cikm_2010"
"@jnackers Thank you miss!","twitter_cikm_2010"
"I am livvinggg for the Bad Romance video...","twitter_cikm_2010"
"RT @JayRush1: RT @MEHNAS: @JayRush1 Vote for Bone Thugs for xxl cover of the decade http://www.xxlmag.com/online/?p=67767","twitter_cikm_2010"
"@ViciousPotato Mmmm.. BLT.. yum <3","twitter_cikm_2010"
"@IconWithNikezOn lmao.. nikka i thought you knew... bt know you do","twitter_cikm_2010"
"@amiablelyons heh. i posted almost the exact same thing about LOST w/in just a few seconds of you ","Sentiment140"
"Just woke up now I'm getting ready to go to the dentist.  boo dentist!","Sentiment140"
"Caffeine Benefits - Does It Boost Memory? http://bit.ly/vbq2A","twitter_cikm_2010"
"Solid 1500 at milwaukees lakefront for tea party. ""Socialism"" is the word of the day","twitter_cikm_2010"
"Being in love with someone u can't be with really f#€kin sucks!","twitter_cikm_2010"
"#sexisalwaysbetter when your ass ain't lyin' about going to the clinic","twitter_cikm_2010"
"Its 11:11 @socaprince :D","twitter_cikm_2010"
"I can see why people skip class because the lectures are so boring, they figured that they might as well stay in bed if they're going to be","twitter_cikm_2010"
"@x__rachh92 youtube was failing for me all day today  do you think we'll ever see sunshine woman again ? i think i'll miss her ","Sentiment140"
"@MillCityMauler It has not been a defensive showdown tonight, that is for sure...","twitter_cikm_2010"
"@TanikiaNicole what's up","twitter_cikm_2010"
"@stillclassy @WHUTUPDOE yall just make sure ya'll put them pics up or else","twitter_cikm_2010"
"I don't feel nearly as good as I thought I would after sleeping so well. Mornin ","Sentiment140"
"Ahhh... Tweetie just crashed... And I am going back to school in under 24 hours... ","Sentiment140"
"RT @kizzmylipz: #Question: why do guys front for they homies but behind close doors they the main ones cuffing?","twitter_cikm_2010"
"@115858 my alarm clock  hasn't worked in weeks and neither do third party alarm clock apps A BITCH GOTTA WAKE UP CAN U FIX THIS","Customer Support on Twitter"
"trippin' real hard!!","twitter_cikm_2010"
"I rated a YouTube video (5 out of 5 stars) -- Def Leppard - Foolin http://bit.ly/DnDDh","twitter_cikm_2010"
"I had assumed The All New Adventures of Us were huge, because they rule. Let's fix that. http://myspace.com/tanaoumusic","twitter_cikm_2010"
"RT @JoonieFamousNdy: #majorturnoff fake gucci","twitter_cikm_2010"
"@1nonlyPNUT u know I got it!! What's up sweetie.. http://myloc.me/uuPE","twitter_cikm_2010"
"Day #2 of being sick... FML","twitter_cikm_2010"
"@RealMichelleW yayyy so happy you're feeling better : )","twitter_cikm_2010"
"On the phone with Savahna (:","twitter_cikm_2010"
"Can the Vikings stop Drew Brees with this momentum behind him? No.","twitter_cikm_2010"
"New post: So You Think You Can Dance [HQ video] || Season 6 Episode 9 || 10|21|2009 (http://cli.gs/a0APu) http://cli.gs/a0APu","twitter_cikm_2010"
"Sub+Amp installed, battery relocated, and now having power issues when the sub is on.  ","Sentiment140"
"@DripDropOGWetB fam i aint been on my twitter like that today!!!! ill get back on it tomorrow tho cuz its bout to be the weekend haha","twitter_cikm_2010"
"if you like jelly fish then you need to move to japan, www.almaviaje.blogspot.com","twitter_cikm_2010"
"Imma go with Blackberry now. ThankyouverymuchGlobeandiPhone! Argh","twitter_cikm_2010"
"Recently snapped picture http://sml.vg/eh3sgG","twitter_cikm_2010"
"This is a real sad day in Hip Hop!!! We lost one of the greatest, and influential person. R.I.P (u will truly be missed) /via @panpan715. :(","twitter_cikm_2010"
"U got it poppin like that RT @TariqChannell: Sorry it took so long to approve my request...What's good new followers. Drop in anytime.","twitter_cikm_2010"
"paulies leaving tomorrow  which means I'll have too much free time so def. time to loose 20 pounds &amp; go to the gym alot!","Sentiment140"
"@argylefilmdiva better! Thanks for asking. How's the film coming along","twitter_cikm_2010"
"Coke like a caterpillar i make butterfly","twitter_cikm_2010"
"@LLKassab I didn't know what u was gonna say lol","twitter_cikm_2010"
"Remembering Hurricane Floyd 10 Years Later http://bit.ly/jvhTp #durham","twitter_cikm_2010"
"@lisathewaitress let me know how those seeds work. Keep seeing chia herb garden and am tempted.","twitter_cikm_2010"
"http://tinyurl.com/yf3oa7o - None of these commericals come...","twitter_cikm_2010"
"Me too! RT @FabuFashionista: Gabourey Sibide quote of the nght: ""If this dress were porn-IT wld b THE money shot!"" OMG - LMAO on that one...","twitter_cikm_2010"
"is watching Bones. Wishes it was the fall so there could be new episodes. ","Sentiment140"
"Tell them 2 give u tht shark so u can give it 2 me RT @Msveronica: Oooooh I'm at a fish store.. It STAAAAANKS! http://tweetphoto.com/6139321","twitter_cikm_2010"
"RT @CrownmeClassy: First #FF going to my crip homies I <3  em all (:.......... I like!","twitter_cikm_2010"
"*sigh* Maxwell is going on tour. I don't have a ticket. Love me? Spot me? around 95 after fees and taxes. ","Sentiment140"
"http://twitpic.com/i0wqf - Fish dish from @pcc class tonight. Smoked clam, seared yellowfin, fennel confit, brown butter almonds, roaste ...","twitter_cikm_2010"
"RT @TheDailyLove: The Universe can only give you what you feel worthy of receiving... YOU are worth ALL the good stuff!! #TDL","twitter_cikm_2010"
"@kingbenman hope you feel betta babie","twitter_cikm_2010"
"another sleepless night thanks to adderall. atleast im getting all my laundry done and much needed organizing!","twitter_cikm_2010"
"@Marespage good morning to you too. We'll go out to dinner tonight. But plan is for Sat. And go see @fluffyguy at the dodge","twitter_cikm_2010"
"@188819 We'd love to see that change. We always look forward to you traveling with us, Andrew.","Customer Support on Twitter"
"Preparing to shoot for a few clients at #artbasel in Miami this year.","twitter_cikm_2010"
"@morphine300mg What Would Mark Harman Do?","twitter_cikm_2010"
"Can you fudge the facts for your college admission essay? Admission professionals weigh in. http://bit.ly/3YKo4g","twitter_cikm_2010"
"@theodoreharwood Gears Of LOL","twitter_cikm_2010"
"@ShalaMae Hahaha night. If you need me text me. ","Sentiment140"
"@LiteEyez69 dont be jealous...by the way it wass soooo good...ill save u some...NOT","twitter_cikm_2010"
"@VH1MZBERRY my Xmas was great...got alot of down time which was refreshing!!  we need to get you a socal appearance so we can hang out!!","twitter_cikm_2010"
"@SHALIEKRIVERS U ever use ur birthday present I got u? Just wonderin.","twitter_cikm_2010"
"Oh you love looking hot RT@DaveStyles: Just got home from a long 1 hour day at Jingle Ball. Feet are tired I shouldn't have worn those heels","twitter_cikm_2010"
"Maury must've been really good these last few days cause mad people tweeting about it! Lol","twitter_cikm_2010"
"RT @RevRunWisdom: The person with the most positive energy will conquer http://myloc.me/1K3PU","twitter_cikm_2010"
"training my man Yaw","twitter_cikm_2010"
"The more laws and restrictions there are, the poorer the people become. . Lao Tsu","twitter_cikm_2010"
"Recording this week's Dibcast in about 2 hours. Any questions for me and the guys? Throw 'em my way.","twitter_cikm_2010"
"@timohtee did you get a new phone?","twitter_cikm_2010"
"@yobetts the most expensive hookers brothel? I figure it won the bottle last time... ;) #sbwff","twitter_cikm_2010"
"@JessieKaitlin That is so cute!","twitter_cikm_2010"
